Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),"101,141,000",24.4
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"351,957,000",13.2
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),"79,094,000",16.5
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"19,349,000",41.2
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),"28,255,000",10.7
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123), (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),"624,000",(H)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129), (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1111) AND SALES: (50,000 OR MORE $)","5,727,875,000",11.6
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1112) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1113) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1114) AND SALES: (50,000 OR MORE $)","1,483,000",62.9
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1119) AND SALES: (50,000 OR MORE $)","89,858,000",25.4
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (11192) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (11193 & 11194 & 11199) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (112111) AND SALES: (50,000 OR MORE $)","317,455,000",13.9
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (112112) AND SALES: (50,000 OR MORE $)","78,136,000",16.7
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (11212) AND SALES: (50,000 OR MORE $)","16,087,000",47.7
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1122) AND SALES: (50,000 OR MORE $)","27,872,000",10.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1123) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1124) AND SALES: (50,000 OR MORE $)","481,000",(H)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1125 & 1129) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",SALES,"SALES: (50,000 OR MORE $)","6,273,422,000",11.3
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,505,135,000",10.9
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN PCT OF FARM OPERATIONS",TOTAL,NOT SPECIFIED,46.4,2.4
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN PCT OF FARM SALES",TOTAL,NOT SPECIFIED,35.2,5.2
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)",236,5.2
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),2,(H)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),4,41.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),14,43.5
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),54,11.9
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),19,35.7
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)",452,9.4
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),23,23.7
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),150,14.2
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),11,40.5
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),173,9.7
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),48,28.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED AND SALES,"AREA OPERATED: (1,000 TO 1,999 ACRES) AND SALES: (50,000 OR MORE $)",34,16
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED AND SALES,"AREA OPERATED: (140 TO 179 ACRES) AND SALES: (50,000 OR MORE $)",1,8.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED AND SALES,"AREA OPERATED: (2,000 OR MORE ACRES) AND SALES: (50,000 OR MORE $)",182,4.4
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED AND SALES,"AREA OPERATED: (260 TO 499 ACRES) AND SALES: (50,000 OR MORE $)",2,(H)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",AREA OPERATED AND SALES,"AREA OPERATED: (500 TO 999 ACRES) AND SALES: (50,000 OR MORE $)",5,37.9
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)",2,(H)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)",219,30
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)",63,24.3
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)",225,6.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)",10,32.9
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)",120,12.4
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)",170,11.6
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)",30,33.6
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)",131,8.3
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)",212,8.2
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS,"ECONOMIC CLASS: (LESS THAN 1,000 $)",4,62.7
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (1,000,000 OR MORE $) AND SALES: (50,000 OR MORE $)",106,22.2
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (100,000 TO 249,999 $) AND SALES: (50,000 OR MORE $)",15,25.3
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (250,000 TO 499,999 $) AND SALES: (50,000 OR MORE $)",26,17.9
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (500,000 TO 999,999 $) AND SALES: (50,000 OR MORE $)",77,22.6
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)",9,51.6
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)",209,30.5
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)",61,22.5
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)",231,7.8
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)",9,25.8
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)",129,11.6
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)",160,9.6
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)",34,36.8
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)",130,8.2
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)",210,11.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)",4,62.7
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES AND SALES,"FARM SALES: (1,000,000 OR MORE $) AND SALES: (50,000 OR MORE $)",100,23.4
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES AND SALES,"FARM SALES: (100,000 TO 249,999 $) AND SALES: (50,000 OR MORE $)",15,25.3
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES AND SALES,"FARM SALES: (250,000 TO 499,999 $) AND SALES: (50,000 OR MORE $)",30,15.5
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",FARM SALES AND SALES,"FARM SALES: (500,000 TO 999,999 $) AND SALES: (50,000 OR MORE $)",79,18.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),858,5.6
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),2,67.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),1,7.7
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),1,(H)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),66,10.9
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),2,(H)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),64,11.8
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),180,13.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),11,27.3
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),35,35.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),7,54.2
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),2,84
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),23,32.7
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1111) AND SALES: (50,000 OR MORE $)",211,3
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1112) AND SALES: (50,000 OR MORE $)",1,0.5
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1119) AND SALES: (50,000 OR MORE $)",1,94.9
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (11193 & 11194 & 11199) AND SALES: (50,000 OR MORE $)",1,94.9
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (112111) AND SALES: (50,000 OR MORE $)",10,28.5
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1122) AND SALES: (50,000 OR MORE $)",1,7.7
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",SALES,"SALES: (50,000 OR MORE $)",224,3.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,"1,186",4
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","6,986,000",29.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"40,000",27.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"239,000",8.4
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"72,000",82
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","40,785,000",12
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),"108,000",76.9
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"951,000",17.6
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),"40,000",38.7
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"1,582,000",17.5
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),"50,000",36.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (1,000 TO 1,999 ACRES) AND SALES: (50,000 OR MORE $)","4,882,000",38.7
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (140 TO 179 ACRES) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (2,000 OR MORE ACRES) AND SALES: (50,000 OR MORE $)","36,177,000",11.8
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (260 TO 499 ACRES) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (500 TO 999 ACRES) AND SALES: (50,000 OR MORE $)","449,000",56.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)", (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)","29,981,000",20.5
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)","204,000",18.9
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)","2,899,000",18.5
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)", (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)","448,000",20.2
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)","4,115,000",12.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)", (D),(D)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)","688,000",15.1
